Original;Frag;classe;local;Sub;Placa;X;Y;PAP;HPAP;H;IC;CE;F1;F2;GD;F5;familia;spp;quantity
sdm15_16bidaof11;LC6a;LC;borda;19;F2739;2,2;7,2;32,4;;7;6;0;a;1;;1;Burseraceae;Protium heptaphyllum;1
sdm15_16bidaof11;LC6a;LC;borda;19;F2740;1;7,8;76,2;;12;5;2;c;1;;1;Anacardiaceae;Tapirira guianensis;1
sdm15_16bidaof11;LC6a;LC;borda;19;F2741;2,4;8,5;67,4;;12;5;0;a;1;;1;Phyllanthaceae;Savia dictyocarpa;1
sdm15_16bidaof11;LC6a;LC;borda;19;F2742;3,2;9;43,9;;12;4;0;am;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm15_16bidaof11;LC6a;LC;borda;19;F2743;9,8;5,8;64,1;;14;5;0;a;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm15_16bidaof11;LC6a;LC;borda;19;F2744;8,5;4;39,5;;10;4;0;am;1;;1;Burseraceae;Protium heptaphyllum;1
sdm15_16bidaof11;LC6a;LC;borda;20;F2745;1,8;7;67,3;;14;5;0;a;1;;1;Fabaceae;Andira anthelmia;1
sdm15_16bidaof11;LC6a;LC;borda;20;F2746;0,9;9,5;32,1;;10;4;0;a;1;;1;Sapindaceae;Matayba sp. 2;1
sdm15_16bidaof11;LC6a;LC;borda;20;F2747;2,9;7,1;60,1;;15;5;1;a;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm15_16bidaof11;LC6a;LC;borda;20;F2748;5,9;9;64,7;;11;4;0;a;1;;1;Burseraceae;Protium heptaphyllum;1
sdm15_16bidaof11;LC6a;LC;borda;20;F2749;5;5,1;47,8;;7;3;5;c;1;;1;Fabaceae;Andira anthelmia;1
sdm15_16bidaof11;LC6a;LC;borda;20;F2750;5,9;7,8;55,6;;10;5;2;as;1;;1;Fabaceae;Machaerium brasiliense;1
sdm15_16bidaof11;LC6a;LC;borda;20;F2751;4;5,1;53,4;;13;5;2;a;1;;1;Boraginaceae;Cordia sellowiana;1
sdm15_16bidaof11;LC6a;LC;borda;20;F2752;9,8;7,8;45,7;;11;3;0;a;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm15_16bidaof11;LC6a;LC;borda;21;F2753;1;3,7;50,1;;14;5;0;am;1;;1;Clethraceae;Clethra scabra;1
sdm15_16bidaof11;LC6a;LC;borda;21;F2754;2,2;5,3;40,2;;8,5;3;5;a;1;;1;Fabaceae;Andira anthelmia;1
sdm15_16bidaof11;LC6a;LC;borda;21;F2755;0,1;7,6;41;;5;aps;0;0;;3;1;Morta;morta;1
sdm15_16bidaof11;LC6a;LC;borda;21;F2756;1;8,3;35;;10;3;0;a;1;;1;Asteraceae;Piptocarpha macropoda;1
sdm15_16bidaof11;LC6a;LC;borda;21;F2757;2,6;7;56,2;;5;;0;0;aps;4;1;Morta;morta;1
sdm15_16bidaof11;LC6a;LC;borda;21;F2758;7,3;4;58,9;;14;4;5;a;1;;1;Celastraceae;Monteverdia gonoclada;1
sdm15_16bidaof11;LC6a;LC;borda;21;F2759;6;2;41,8;;12;4;0;a;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm15_16bidaof11;LC6a;LC;borda;22;F2760;3,6;0,4;51;;14;4;5;a;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm15_16bidaof11;LC6a;LC;borda;22;F2761;0,9;3;63,2;;13;5;0;amz;1;;1;Myrtaceae;Eugenia pluriflora;1
sdm15_16bidaof11;LC6a;LC;borda;22;F2762;2,1;6,1;40,9;;5;;0;0;apu;3;1;Morta;morta;1
sdm15_16bidaof11;LC6a;LC;borda;22;F2763;3,1;6,1;44,1;;12;4;0;a;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm15_16bidaof11;LC6a;LC;borda;22;F2764;0,6;9,5;60,2;;14;5;0;am;1;;1;Bignoniaceae;Jacaranda puberula;1
sdm15_16bidaof11;LC6a;LC;borda;22;F2765;3,5;9,5;37,1;;12;4;0;am;1;;1;Burseraceae;Protium heptaphyllum;1
sdm15_16bidaof11;LC6a;LC;borda;22;F2766;4,6;7,8;45;;14;4;1;c;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm15_16bidaof11;LC6a;LC;borda;22;F2767;7;9,4;68,8;;14;5;0;as;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm15_16bidaof11;LC6a;LC;borda;22;F2768;7;7,5;86,3;;16;5;5;as;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm15_16bidaof11;LC6a;LC;borda;23;F2769;2,2;4;62,1;;15;5;5;a;1;;1;Burseraceae;Protium heptaphyllum;1
sdm15_16bidaof11;LC6a;LC;borda;23;F2770;3,8;0,8;38;;6;3;0;a;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;borda;23;F2771;4;6;39,4;;10;2;2;a;1;;1;Salicaceae;Casearia decandra;1
sdm15_16bidaof11;LC6a;LC;borda;23;F2772;4,4;9,2;40,6;;10;3;0;am;1;;1;Myrtaceae;Eugenia pluriflora;1
sdm15_16bidaof11;LC6a;LC;borda;23;F2773;7,2;4,9;44,5;;12;5;0;am;1;;1;Nyctaginaceae;Guapira opposita;1
sdm15_16bidaof11;LC6a;LC;borda;23;F2774;7,4;1,9;61;;6;5;0;a;1;;1;Lauraceae  ;Ocotea sp. 3 Baitelo;1
sdm15_16bidaof11;LC6a;LC;borda;23;F2775;7;1,7;73,5;;12;4;0;a;1;;1;Myrtaceae;Eugenia pluriflora;1
sdm15_16bidaof11;LC6a;LC;borda;24;F2776;2,2;4;77,6;;12;;15;0;aps;3;1;Morta;morta;1
sdm15_16bidaof11;LC6a;LC;borda;24;F2777;4;7,9;106,4;;18;5;0;c;1;;1;Nyctaginaceae;Guapira opposita;1
sdm15_16bidaof11;LC6a;LC;borda;24;F2778;6,2;6,7;75,7;;20;5;0;a;1;;1;Fabaceae;Andira anthelmia;1
sdm15_16bidaof11;LC6a;LC;borda;24;F2779;6,7;2,8;53,1;;18;5;0;a;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm15_16bidaof11;LC6a;LC;borda;24;F2780;5,5;1,7;85,5;;17;5;5;a;1;;1;Nyctaginaceae;Guapira opposita;1
sdm15_16bidaof11;LC6a;LC;borda;24;F2781;6,7;0,3;42,5;;6;;0;0;aps;3;1;Morta;morta;1
sdm15_16bidaof11;LC6a;LC;borda;25;F2782;1,2;5,7;49,9;;12;5;2;a;1;;1;Salicaceae;Casearia sylvestris;1
sdm15_16bidaof11;LC6a;LC;borda;25;F2783;2,1;8,5;65,3;;15;4;0;a;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm15_16bidaof11;LC6a;LC;borda;25;F2784;3,5;9,5;45,6;;9;3;0;a;1;;1;Rubiaceae;Ixora gardneriana;1
sdm15_16bidaof11;LC6a;LC;borda;25;F2785;5,5;8,7;86;;20;5;1;a;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm15_16bidaof11;LC6a;LC;borda;25;F2786;7,7;8,7;43,2;;10;4;0;a;1;;1;Fabaceae;Inga sellowiana;1
sdm15_16bidaof11;LC6a;LC;borda;25;F2787;6,7;7,4;101;;17;5;1;c;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm15_16bidaof11;LC6a;LC;borda;25;F2788;6;6;48,7;;14;4;1;a;1;;1;Salicaceae;Casearia sylvestris;1
sdm15_16bidaof11;LC6a;LC;borda;25;F2789;8,2;3,3;40;;13;5;0;a;1;;1;Salicaceae;Casearia decandra;1
sdm15_16bidaof11;LC6a;LC;borda;25;F2790;7;2;83,2;;16;5;0;a;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm15_16bidaof11;LC6a;LC;interior;1;F2715;0,8;1,3;38,3;;10;3;0;a;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;1;F2791;0,6;3,3;56,6;;10;3;9;ah;1;;1;Sapindaceae;Cupania vernalis;1
sdm15_16bidaof11;LC6a;LC;interior;1;F2791;0,6;3,3;50,1;;7;3;0;a;1;;1;Sapindaceae;Cupania vernalis;1
sdm15_16bidaof11;LC6a;LC;interior;1;F2791;0,6;3,3;48;;7;3;0;a;1;;1;Sapindaceae;Cupania vernalis;1
sdm15_16bidaof11;LC6a;LC;interior;1;F2791;0,6;3,3;59,3;;7;3;0;a;1;;1;Sapindaceae;Cupania vernalis;1
sdm15_16bidaof11;LC6a;LC;interior;1;F2792;0,6;8,4;33,5;;7;;0;0;aps;1;1;Morta;morta;1
sdm15_16bidaof11;LC6a;LC;interior;1;F2793;5;8,4;36,5;;12;4;5;a;1;;1;Salicaceae;Casearia decandra;1
sdm15_16bidaof11;LC6a;LC;interior;1;F2794;7,7;6,8;39;;8;4;0;a;1;;1;Rubiaceae;Ixora gardneriana;1
sdm15_16bidaof11;LC6a;LC;interior;1;F2795;7,7;8;40,1;;12;4;0;a;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;1;F2796;9,5;7,6;36,1;;10;3;0;a;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;1;F2797;7,9;5,8;43,4;;12;4;0;c;1;;1;Fabaceae;Machaerium brasiliense;1
sdm15_16bidaof11;LC6a;LC;interior;1;F2798;7;4,8;31,9;;10;3;0;a;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;1;F2799;7,7;0,2;52,5;;10;4;1;c;1;;1;Rubiaceae;Ixora gardneriana;1
sdm15_16bidaof11;LC6a;LC;interior;1;F2800;4,7;0,3;50,1;;12;4;0;a;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;2;F2801;1,1;1,5;93,4;;12;4;2;c;1;;1;Sapindaceae;Matayba guianensis;1
sdm15_16bidaof11;LC6a;LC;interior;2;F2802;2,7;1;41,4;;10;3;0;a;1;;1;Nyctaginaceae;Guapira opposita;1
sdm15_16bidaof11;LC6a;LC;interior;2;F2803;1,2;5,6;62,1;;11;5;0;a;1;;1;Bignoniaceae;Jacaranda puberula;1
sdm15_16bidaof11;LC6a;LC;interior;2;F2804;2;5,6;36,4;;8;3;0;a;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;2;F2805;6,3;8,6;42,5;;8;3;0;0;aps;3;1;Morta;morta;1
sdm15_16bidaof11;LC6a;LC;interior;2;F2806;8;8,8;43,6;;10;4;0;a;1;;1;Fabaceae;Leucochloron incuriale;1
sdm15_16bidaof11;LC6a;LC;interior;2;F2807;8,5;5;33,7;;11;3;0;am;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;2;F2808;5;3,8;37,7;;10;3;0;cs;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;2;F2809;4,7;2,2;49;;14;5;0;a;1;;1;Burseraceae;Protium heptaphyllum;1
sdm15_16bidaof11;LC6a;LC;interior;2;F2810;9,8;0,5;36;;9;3;0;a;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;3;F2811;3,3;0,6;38,7;;12;3;0;a;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;3;F2812;1,6;3,8;77,4;;14;4;5;cm;1;;1;Fabaceae;Machaerium nyctitans;1
sdm15_16bidaof11;LC6a;LC;interior;3;F2813;0,5;4,7;43,4;;10;3;0;am;1;;1;Rubiaceae;Ixora gardneriana;1
sdm15_16bidaof11;LC6a;LC;interior;3;F2814;1,5;5,7;75,4;;12;4;15;a;1;;1;Rubiaceae;Ixora gardneriana;1
sdm15_16bidaof11;LC6a;LC;interior;3;F2815;9;6,4;49,5;;16;4;1;c;1;;1;Lauraceae  ;Endlicheria paniculata;1
sdm15_16bidaof11;LC6a;LC;interior;3;F2816;8,2;5,4;108;;17;5;1;a;1;;1;Anacardiaceae;Tapirira guianensis;1
sdm15_16bidaof11;LC6a;LC;interior;3;F2817;9,8;5,8;43,4;;11;3;0;c;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm15_16bidaof11;LC6a;LC;interior;3;F2818;8,8;2;33,4;;10;3;0;a;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;3;F2819;5,5;3,3;86,7;2,4;15;3;0;cm;1;;1;Fabaceae;Machaerium nyctitans;1
sdm15_16bidaof11;LC6a;LC;interior;4;F2820;2,8;4,4;33;;10;3;0;a;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;4;F2821;4;0,6;48,5;;15;4;0;a;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm15_16bidaof11;LC6a;LC;interior;4;F2822;5,4;1,3;54,2;;16;5;2;a;1;;1;Lauraceae  ;Endlicheria paniculata;1
sdm15_16bidaof11;LC6a;LC;interior;4;F2823;6;2,6;34,5;;12;4;0;a;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;4;F2824;0,2;3,3;37,6;;12;3;0;a;1;;1;Nyctaginaceae;Guapira opposita;1
sdm15_16bidaof11;LC6a;LC;interior;4;F2825;2,8;6,3;34,6;;10;3;0;a;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;4;F2826;3,7;6,7;46,4;;14;5;0;a;1;;1;Lauraceae  ;Endlicheria paniculata;1
sdm15_16bidaof11;LC6a;LC;interior;4;F2827;2,7;7,1;39,3;;14;5;1;a;1;;1;Fabaceae;Machaerium brasiliense;1
sdm15_16bidaof11;LC6a;LC;interior;4;F2828;9,3;9;32,7;;8;2;0;c;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;4;F2829;9,7;8,5;78,5;;16;5;1;c;1;;1;Lauraceae  ;Endlicheria paniculata;1
sdm15_16bidaof11;LC6a;LC;interior;4;F2830;7,3;6,3;41,8;;8;2;0;c;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;4;F2831;8,3;5,4;37,4;;14;4;0;a;1;;1;Fabaceae;Copaifera langsdorffii;1
sdm15_16bidaof11;LC6a;LC;interior;4;F2832;8,8;5,5;48,3;;10;3;0;a;1;;1;Rubiaceae;Ixora gardneriana;1
sdm15_16bidaof11;LC6a;LC;interior;4;F2833;7,3;6,5;39,2;;11;4;0;a;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;5;F2834;1;0,6;39,4;;12;5;2;c;1;;1;Sapindaceae;Cupania vernalis;1
sdm15_16bidaof11;LC6a;LC;interior;5;F2835;2,7;1,4;58,3;;12;4;2;a;1;;1;Rubiaceae;Ixora gardneriana;1
sdm15_16bidaof11;LC6a;LC;interior;5;F2836;2,7;2,5;59,6;;15;5;0;a;1;;1;Fabaceae;Copaifera langsdorffii;1
sdm15_16bidaof11;LC6a;LC;interior;5;F2837;4;2;37,5;;8;4;0;ch;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;5;F2837;4;2;35,3;;6;4;0;c;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;5;F2837;4;2;38;;6;4;0;c;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;5;F2838;3,6;3,3;38,7;;9;4;0;a;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;5;F2839;2,8;4,6;35,7;;10;4;2;c;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;5;F2840;2,8;4,4;39;;10;4;0;a;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;5;F2841;1;4,6;56,8;;14;5;0;a;1;;1;Celastraceae;Peritassa flaviflora;1
sdm15_16bidaof11;LC6a;LC;interior;5;F2842;3,4;8,7;54,3;;14;5;0;a;1;;1;Myrtaceae;Eugenia cerasiflora;1
sdm15_16bidaof11;LC6a;LC;interior;5;F2843;6,7;9,7;42,7;;9;5;0;as;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;5;F2844;6,5;7,2;35,8;;10;4;2;c;1;;1;Fabaceae;Machaerium brasiliense;1
sdm15_16bidaof11;LC6a;LC;interior;5;F2845;9;7,2;33,2;;11;5;0;a;1;;1;Lamiaceae;Vitex polygama;1
sdm15_16bidaof11;LC6a;LC;interior;5;F2846;9,8;4;47,9;;10;5;0;a;1;;1;Rubiaceae;Ixora gardneriana;1
sdm15_16bidaof11;LC6a;LC;interior;5;F2847;8,8;2,6;32,1;;11;4;0;a;1;;1;Rubiaceae;Ixora gardneriana;1
sdm15_16bidaof11;LC6a;LC;interior;5;F2848;9,5;2;48,8;;10;5;0;as;1;;1;Vochysiaceae;Qualea cf. cordata Spreng.;1
sdm15_16bidaof11;LC6a;LC;interior;5;F2849;1;4,2;58,3;;14;5;2;a;1;;1;Boraginaceae;Cordia sellowiana;1
sdm15_16bidaof11;LC6a;LC;interior;6;F2850;0,2;8;32,6;;10;3;0;am;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;6;F2851;2,8;8,4;41,4;;14;4;0;a;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm15_16bidaof11;LC6a;LC;interior;6;F2852;3,2;8,4;36,9;;10;3;0;am;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;6;F2854;8,9;8,6;43,5;;15;5;0;a;1;;1;Fabaceae;Copaifera langsdorffii;1
sdm15_16bidaof11;LC6a;LC;interior;6;F2855;9,5;7,5;51,3;;13;4;0;a;1;;1;Fabaceae;Andira anthelmia;1
sdm15_16bidaof11;LC6a;LC;interior;6;F2856;8,9;3,7;52,4;;12;4;0;a;1;;1;Rubiaceae;Ixora gardneriana;1
sdm15_16bidaof11;LC6a;LC;interior;6;F2857;5,7;3,8;37,6;;5;3;1;0;aps;3;1;Morta;morta;1
sdm15_16bidaof11;LC6a;LC;interior;6;F2858;8;0,4;43,3;;8;4;0;a;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;6;F2859;5;1,3;38,6;;10;5;0;a;1;;1;Lauraceae  ;Endlicheria paniculata;1
sdm15_16bidaof11;LC6a;LC;interior;6;F2860;4;0,7;49,6;;14;5;5;a;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm15_16bidaof11;LC6a;LC;interior;7;F2853;2,4;9,4;37,6;;14;4;0;a;1;;1;Celastraceae;Peritassa flaviflora;1
sdm15_16bidaof11;LC6a;LC;interior;7;F2861;1,5;3,7;34,3;;10;4;0;a;1;;1;Nyctaginaceae;Guapira opposita;1
sdm15_16bidaof11;LC6a;LC;interior;7;F2862;2,5;4,4;73,4;;14;5;0;c;1;;1;Fabaceae;Andira anthelmia;1
sdm15_16bidaof11;LC6a;LC;interior;7;F2863;1;6,4;60,7;;17;5;1;a;1;;1;Lauraceae  ;Endlicheria paniculata;1
sdm15_16bidaof11;LC6a;LC;interior;7;F2864;1,6;6,9;36,4;;9;4;0;a;1;;1;Rubiaceae;Amaioua intermedia;1
sdm15_16bidaof11;LC6a;LC;interior;7;F2865;4,3;7,2;48,1;;10;4;0;e;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;7;F2866;6,9;6,2;36,6;;10;3;0;cm;1;;1;Myrtaceae;Myrciaria floribunda;1
sdm15_16bidaof11;LC6a;LC;interior;7;F2867;8,7;7,4;35,2;;14;5;0;a;1;;1;Fabaceae;Machaerium brasiliense;1
sdm15_16bidaof11;LC6a;LC;interior;7;F2868;9,6;3,7;33,9;;12;5;0;a;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;7;F2869;3,8;1,8;38,5;;9;4;0;ch;1;;1;Fabaceae;Andira anthelmia;1
sdm15_16bidaof11;LC6a;LC;interior;7;F2869;3,8;1,8;32,1;;8;4;0;c;1;;1;Fabaceae;Andira anthelmia;1
sdm15_16bidaof11;LC6a;LC;interior;7;F2870;5,2;2,7;46,2;;14;4;0;a;1;;1;Apocynaceae;Aspidosperma subincanum;1
sdm15_16bidaof11;LC6a;LC;interior;7;F2871;3,7;1,3;38,7;;8;2;0;a;1;;1;Nyctaginaceae;Guapira opposita;1
sdm15_16bidaof11;LC6a;LC;interior;7;F2872;3,7;0,6;36;;8;1;0;a;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;8;F2873;2,2;4,9;45,5;;8;4;2;a;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm15_16bidaof11;LC6a;LC;interior;8;F2874;3;9,2;45,3;;6;;2;0;aps;3;1;Morta;morta;1
sdm15_16bidaof11;LC6a;LC;interior;8;F2875;4;9,2;58,6;;16;5;0;a;1;;1;Fabaceae;Copaifera langsdorffii;1
sdm15_16bidaof11;LC6a;LC;interior;8;F2876;8,4;9,7;75,9;;16;5;0;a;1;;1;Fabaceae;Andira anthelmia;1
sdm15_16bidaof11;LC6a;LC;interior;8;F2877;8;8,4;75;;16;5;2;a;1;;1;Sapindaceae;Matayba sp. 2;1
sdm15_16bidaof11;LC6a;LC;interior;8;F2878;7,3;1,8;67,5;;13;4;0;e;1;;1;Celastraceae;Peritassa flaviflora;1
sdm15_16bidaof11;LC6a;LC;interior;8;F2879;6,7;1,4;42;;11;4;2;a;1;;1;Fabaceae;Copaifera langsdorffii;1
sdm15_16bidaof11;LC6a;LC;interior;8;F2880;6,7;0,9;75,1;;14;5;2;a;1;;1;Lauraceae  ;Endlicheria paniculata;1
sdm15_16bidaof11;LC6a;LC;interior;9;F2881;2,3;4,1;55,2;;13;4;5;e;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;9;F2882;3,5;2,7;35;;8;2;0;a;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;9;F2883;1,5;6,3;48,6;;13;5;2;a;1;;1;Fabaceae;Copaifera langsdorffii;1
sdm15_16bidaof11;LC6a;LC;interior;9;F2884;4,4;6,3;35,5;;11;5;0;ai;1;;1;Myrtaceae;Eugenia cerasiflora;1
sdm15_16bidaof11;LC6a;LC;interior;9;F2885;8,6;8,8;46,8;;8;;5;ai;aps;1;1;Morta;morta;1
sdm15_16bidaof11;LC6a;LC;interior;9;F2886;8,6;6,5;43,9;;8;4;15;a;1;;1;Nyctaginaceae;Guapira opposita;1
sdm15_16bidaof11;LC6a;LC;interior;9;F2887;6,3;4;46;;10;4;0;a;1;;1;Myrtaceae;Myrcia splendens;1
sdm15_16bidaof11;LC6a;LC;interior;9;F2888;6;2,5;55,1;;12;4;1;a;1;;1;Nyctaginaceae;Guapira opposita;1
sdm15_16bidaof11;LC6a;LC;interior;9;F2889;5;3,2;41;;8;4;0;a;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;9;F2890;5,1;0,6;41,6;;10;4;0;a;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;9;F2891;5,1;0,2;35,2;;10;4;0;a;1;;1;Fabaceae;Machaerium brasiliense;1
sdm15_16bidaof11;LC6a;LC;interior;9;F2892;6,3;0,6;34;;8;3;0;a;1;;1;Myrtaceae;Blepharocalyx salicifolius;1
sdm15_16bidaof11;LC6a;LC;interior;10;F2893;1,8;1,2;73;;18;5;2;am;1;;1;Fabaceae;Copaifera langsdorffii;1
sdm15_16bidaof11;LC6a;LC;interior;10;F2894;3,7;4;40;;10;3;0;a;1;;1;Salicaceae;Casearia obliqua;1
sdm15_16bidaof11;LC6a;LC;interior;10;F2895;0,5;9,2;46,5;;12;5;5;a;1;;1;Rutaceae;Dictyoloma vandellianum;1
sdm15_16bidaof11;LC6a;LC;interior;10;F2896;7,1;8,1;35,4;;6;4;0;aim;1;;1;Lauraceae  ;Endlicheria paniculata;1
sdm15_16bidaof11;LC6a;LC;interior;10;F2897;5,8;4,8;53,7;;10;4;5;a;1;;1;Fabaceae;Andira anthelmia;1
sdm15_16bidaof11;LC6a;LC;interior;10;F2898;6;0,6;41,2;;13;5;5;a;1;;1;Salicaceae;Casearia obliqua;1
sdm15_16bidaof11;LC6a;LC;interior;10;F2899;4,8;0,3;42,3;;11;4;5;a;1;;1;Celastraceae;Peritassa flaviflora;1
sdm15_16bidaof11;LC6a;LC;interior;11;F2900;1,4;5,1;40,8;;8;3;2;c;1;;1;Cunnoniaceae;Lamanonia ternata;1
sdm15_16bidaof11;LC6a;LC;interior;11;F2901;1,1;5,1;35,2;;3;4;0;c;1;;1;Fabaceae;Andira anthelmia;1
sdm15_16bidaof11;LC6a;LC;interior;11;F2902;0,4;4,8;53,9;;10;3;2;c;1;;1;Fabaceae;Machaerium hirtum;1
sdm15_16bidaof11;LC6a;LC;interior;11;F2903;1,9;8;56,7;;10;5;0;c;1;;1;Fabaceae;Machaerium hirtum;1
sdm15_16bidaof11;LC6a;LC;interior;11;F2904;7,3;8,5;35,5;;10;5;0;am;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;11;F2905;9;1,8;41,4;;11;4;0;a;1;;1;Myrtaceae;Myrcia racemosa;1
sdm15_16bidaof11;LC6a;LC;interior;11;F2906;9,4;7,6;39,8;;12;5;0;a;1;;1;Lauraceae  ;Endlicheria paniculata;1
sdm15_16bidaof11;LC6a;LC;interior;11;F2907;6,3;3;95,5;;18;5;5;c;1;;1;Salicaceae;Casearia obliqua;1
sdm15_16bidaof11;LC6a;LC;interior;11;F2908;6;3,4;38,6;;4,5;2;5;c;1;;1;Fabaceae;Machaerium hirtum;1
sdm15_16bidaof11;LC6a;LC;interior;11;F2909;3,7;0,5;63,8;;14;5;2;a;1;;1;Myrtaceae;Myrcia subcordata;1
sdm15_16bidaof11;LC6a;LC;interior;12;F2910;1;3,9;39;;10;3;5;a;1;;1;Myrtaceae;Myrcia hebepetala;1
sdm15_16bidaof11;LC6a;LC;interior;12;F2911;3,1;4,2;45,2;;10;4;2;a;1;;1;Burseraceae;Protium heptaphyllum;1
sdm15_16bidaof11;LC6a;LC;interior;12;F2912;5;9,2;62;;13;4;1;c;1;;1;Lauraceae  ;Ocotea odorifera;1
sdm15_16bidaof11;LC6a;LC;interior;12;F2913;5;1,5;74,2;;5;;0;0;aps;4;1;Morta;morta;1
sdm15_16bidaof11;LC6a;LC;interior;12;F2914;9,7;1;50,1;;12;2;0;a;1;;1;Celastraceae;Monteverdia gonoclada;1
sdm15_16bidaof11;LC6a;LC;interior;13;F2915;1,5;3,4;48,9;;16;4;0;a;1;;1;Primulaceae;Myrsine umbellata;1
sdm15_16bidaof11;LC6a;LC;interior;13;F2916;3,3;6,1;59,3;;16;4;5;ah;1;;1;Rutaceae;Esenbeckia grandiflora;1
sdm15_16bidaof11;LC6a;LC;interior;13;F2916;3,3;6,1;48;;7;3;0;c;1;;1;Rutaceae;Esenbeckia grandiflora;1
sdm15_16bidaof11;LC6a;LC;interior;13;F2916;3,3;6,1;52,5;;10;4;2;c;1;;1;Rutaceae;Esenbeckia grandiflora;1
sdm15_16bidaof11;LC6a;LC;interior;13;F2917;4,7;6,1;83,7;;12;5;15;a;1;;1;Salicaceae;Casearia obliqua;1
